title,label,label_score
Tips Menghindari Nyeri Pinggang karena Duduk Terlalu Lama di Perjalanan,clickbait,1
Cara Menyimpan Beras Agar Awet dan Tidak Berkutu,clickbait,1
Bantu Ringankan Penderitaan Korban Kebakaran Hutan Lahan Terbuka (Karhutla) Kalimantan dan Sumatera,non-clickbait,0
3 Zodiak yang Paling Cocok dengan Perempuan Scorpio,clickbait,1
"Baik Hati, 5 Zodiak Ini Tidak Pernah Tega Menyakiti Orang Lain",clickbait,1
Mencicipi Lezatnya Beragam Sajian Makanan Padang Peranakan,non-clickbait,0
Pilih Tujuan yang Tepat Biar Aman dan Nyaman Nikmati Liburan Halal,clickbait,1
"FIMELA FEST 2019: Berani Bekerja Keras, Itu Karakter Kuat Perempuan Fearless",clickbait,1
"Studi Menarik: Bekerja 1,6 Jam di Jakarta Setara Selembar Tiket Bioskop",clickbait,1
"Resep Gaji Namul, Salad Terong Korea yang Menyehatkan",non-clickbait,0
"Suka Makan dan Minum Manis, Risiko Kanker Semakin Tinggi",non-clickbait,0
"FIMELA FEST 2019: Greta Thunberg, Grow Fearless Memperjuangkan Kelestarian Lingkungan",non-clickbait,0
3 Cara Efektif Menghilangkan Rasa Gatal pada Talas atau Taro,clickbait,1
"Sudah Berjuang Keras tapi Belum Berjodoh, Ikhlaskan Saja",clickbait,1
"Tanpa Gula, Cokelat Panas Bisa Turunkan Berat Badan",non-clickbait,0
4 Pasang Zodiak yang Sangat Cocok Bersama,clickbait,1
Tips Memilih Asuransi Kesehatan yang Tepat Buatmu,clickbait,1
"Bersabarlah, Ini 10 Tanda Pasangan Selingkuh di Belakangmu",clickbait,1
IdeaFest 2019 Hadirkan Ratusan Figur Kreatif Lokal dan Internasional,non-clickbait,0
"Usai Ibadah Haji, Saatnya Nikmati Destinasi Wisata Istimewa di Tanah Suci",non-clickbait,0
Pacarku Seorang Pencandu,non-clickbait,0
"Selain Harga Terjangkau, Ini Inovasi pada Smartphone yang Dibutuhkan Gen Z",clickbait,1
"Makan Makanan Berserat Bisa Cegah Kanker, Ini Alasannya",clickbait,1
8 Hal yang Diperhatikan Pria Darimu Saat Pertama Kali Bertemu,clickbait,1
6 Tips Mengelola Stres dari Ahli Gizi,clickbait,1
Inspirasi 10 Makanan Enak yang Terbuat dari Singkong,clickbait,1
"Wanita Bertubuh Tinggi Hidupnya Panjang Umur, Menurut Studi",non-clickbait,0
"Kamu Bisa Mengandalkan Mereka, 6 Zodiak yang Selalu Memiliki Inisiatif",clickbait,1
"Berkenalan dengan Nunchi, Seni Bahagia Ala Orang Korea",non-clickbait,0
"Cerita Lola Amaria Besut Film tentang Olahraga 6,9 Detik",clickbait,1
Pretty Boys Jadi Film Terakhir Vincent,non-clickbait,0
Perjuangan Denada Berikan Pendidikan Terbaik untuk Shakira Aurum,non-clickbait,0
"Umumkan Status Gender, Sam Smith Inginkan Sebutan Ini",clickbait,1
Kim Kardashian Dilarang Kanye West Pakaikan North West Lipstick,non-clickbait,0
"[Polling] Agnez Mo atau Cinta Laura, Artis Indonesia Paling Layak Go Internasional?",non-clickbait,0
"Lirik Lagu Ariana Grande, Miley Cyrus, Lana Del Rey, Don't Call Me Angel",non-clickbait,0
"Mesra Sekali, Lihat Aksi Darius Sinathrya Gendong Donna Agnesia",clickbait,1
Kegiatan Hailey Baldwin Pasca Hadir di New York Fashion Week,non-clickbait,0
Agatha Pricilla Ungkap Cita-Cita Lain di Dunia Musik,clickbait,1
Harry Styles Jadi Penghambat Reuni One Direction?,clickbait,1
Rianti Cartwright Ungkap Bahagia di Ultah Pernikahan ke-9,clickbait,1
"Selamat, Kate Middleton Dikabarkan Sedang Hamil Anak Keempat",non-clickbait,0
Kebahagiaan Meidian Maladi Menikah dengan Sahabatnya,non-clickbait,0
Reaksi Tak Terduga Luna f(x) Usai Tinggalkan SM Entertainment,clickbait,1
"Bercerita Tentang Anak Konflik Palestina, Ini Sinopsis Film Hayya",clickbait,1
"Tak Lagi Muda, Cut Keke Rajin Perawatan",non-clickbait,0
"Nicky Tirta yang Santai soal Jodoh, Lihat Karakternya Melalui Zodiak Taurus",clickbait,1
"Jadikan Keluarga Nomor Satu, Hanung Bramantyo Ungkap Sosok Guru",non-clickbait,0
Daftar Harga Tiket dan Seatplan SEVENTEEN Ode To You Jakarta,non-clickbait,0
'Titisan' Freddie Mercury Akan Gelar Show di Indonesia,non-clickbait,0
Cerita Haru Denada Jual Dua Rumah Miliknya Demi Pengobatan Anak,clickbait,1
"Berita Terbaru Indy Barends, Alasannya Mundur Jadi Penyiar Radio",non-clickbait,0
"Belajar Beladiri Demi Film Bebas, Sheryl Sheinafia Sampai Tak Bisa Berlutut",non-clickbait,0
"Sempat Buka Hati dengan Pria Lain, Nafa Urbach Putus Lagi",non-clickbait,0
Alpukat Jadi Rahasia Victoria Beckham Dapatkan Kulit Glowing,non-clickbait,0
REVIEW: Lipstik Masami Powder Puff Velvet Tint,non-clickbait,0
"Tips Padu Padan Makeup Sesuai Dress yang Dipakai, Biar Cantik di Berbagai Occasion",clickbait,1
Essential Oil Terbaik untuk Deodoran Alami,non-clickbait,0
Pentingnya Menggunakan Essence dan Manfaatnya dalam Perawatan Kulit,clickbait,1
Ketiak Cerah Alami dengan Deodoran Dry Serum Pertama di Indonesia,non-clickbait,0
"FIMELA FEST 2019: 3 Faktor Seseorang Melakukan Beauty Bullying, Ini Kata Psikolog",clickbait,1
Rekomendasi Produk Scrub Wajah dengan Harga yang Ramah di Kantong,clickbait,1
